Row ID,Order ID,City,Customer Bdate,Customer Name,Customer Segment,Discount,Order Date,Order Priority,Order Quantity,Product Base Margin,Product Category,Product Container,Product Name,Product Sub-Category,Profit,Region,Sales,Ship Date,Ship Mode,Shipping Cost,State,Unit Price,Zip Code
2553,18471,Cedar Falls,1974,Justin Knight,Corporate,0.02,2018-02-19,Not Specified,29,0.36,Office Supplies,Small Box,Xerox 1983,Paper,-47.12,Central,185.61,2012-02-20,Regular Air,5.46,Iowa,5.98,50613
2552,18471,Burlington,1976,Justin Knight,Corporate,0.02,2018-02-19,Not Specified,4,0.55,Office Supplies,Small Pack,Kleencut® Forged Office Shears by Acme United Corporation,"Scissors, Rulers and Trimmers",-8.02,Central,10.96,2012-02-20,Regular Air,2.56,Iowa,2.08,52601
2551,18471,Burlington,1978,Justin Knight,Corporate,0,2018-02-19,Not Specified,37,0.6,Office Supplies,Wrap Bag,Newell 315,Pens & Art Supplies,46.41,Central,226.65,2012-02-20,Regular Air,0.96,Iowa,5.98,52601
6607,47011,El Centro,1977,Roland Fjeld,Corporate,0.05,2018-02-19,High,33,0.59,Office Supplies,Small Box,X-Rack™ File for Hanging Folders,Storage & Organization,-35.26,West,373.13,2012-02-21,Regular Air,5.03,California,11.29,92243
5120,36455,Tooele,1976,Frank Merwin,Consumer,0.03,2018-02-19,High,48,0.54,Technology,Small Pack,80 Minute CD-R Spindle. 100/Pack - Staples,Computer Peripherals,561.43,West,1838.19,2012-02-21,Regular Air,1.99,Utah,39.48,84074
7501,53511,Orland Park,1975,Anthony Johnson,Small Business,0.04,2018-02-20,Medium,49,0.55,Furniture,Small Box,Eldon Expressions™ Desk Accessory. Wood Pencil Holder. Oak,Office Furnishings,-53.62,Central,491.93,2012-02-21,Regular Air,6.22,Illinois,9.65,60462
7719,55300,Parma,1974,Sally Hughsby,Consumer,0.01,2018-02-20,High,48,0.37,Office Supplies,Small Box,Avery 510,Labels,82.38,East,180.48,2012-02-21,Regular Air,0.5,Ohio,3.75,44134
8141,58182,Kissimmee,1973,Tracy Collins,Corporate,0.05,2018-02-20,High,24,0.44,Furniture,Small Pack,"Executive Impressions 13"" Clairmont Wall Clock",Office Furnishings,166.92,South,479.13,2012-02-22,Express Air,6.15,Florida,19.23,34741
7720,55300,Parma,1972,Sally Hughsby,Consumer,0.02,2018-02-20,High,31,0.6,Furniture,Large Box,Dana Swing-Arm Lamps,Office Furnishings,-231.05,East,350.48,2012-02-22,Regular Air,13.04,Ohio,10.68,44134
7718,55300,Parma,1971,Sally Hughsby,Consumer,0.03,2018-02-20,High,37,0.6,Office Supplies,Small Box,Eureka Disposable Bags for Sanitaire® Vibra Groomer I® Upright Vac,Appliances,-185.17,East,159.89,2012-02-22,Regular Air,6.89,Ohio,4.06,44134
7500,53511,Orland Park,1970,Anthony Johnson,Small Business,0.07,2018-02-20,Medium,41,0.39,Office Supplies,Small Box,Fellowes Black Plastic Comb Bindings,Binders and Binder Accessories,-243.2365,Central,241.1,2012-02-22,Regular Air,8.49,Illinois,5.81,60462
8057,57509,Joliet,1969,Neola Schneider,Home Office,0.1,2018-02-21,Low,39,0.36,Office Supplies,Small Box,Avery 493,Labels,101.13,Central,199.39,2012-02-21,Express Air,0.5,Illinois,4.91,60432
5361,38087,Arlington,1968,Ann Blume,Small Business,0.02,2018-02-21,Critical,18,0.41,Technology,Small Box,Zoom V.92 USB External Faxmodem,Computer Peripherals,-76.89,East,901.81,2012-02-21,Regular Air,19.99,MA,49.99,2474
8058,57509,Kankakee,1967,Neola Schneider,Home Office,0.09,2018-02-21,Low,11,0.61,Furniture,Jumbo Box,"Bevis Round Bullnose 29"" High Table Top",Tables,-202.581,Central,2770.35,2012-02-26,Delivery Truck,66.67,Illinois,259.71,60901
885,6368,Louisville,1966,Anthony O'Donnell,Corporate,0,2018-02-22,Not Specified,40,0.56,Technology,Jumbo Drum,Okidata ML390 Turbo Dot Matrix Printers,Office Machines,6839.95,West,19100.45,2012-02-22,Delivery Truck,14.7,Colorado,442.14,80027
5509,39072,Grants Pass,1965,Adam Shillingsburg,Corporate,0.08,2018-02-22,High,50,0.59,Office Supplies,Small Box,Hunt Boston® Vacuum Mount KS Pencil Sharpener,Pens & Art Supplies,144.69,West,1633.37,2012-02-23,Regular Air,7.73,Oregon,34.99,97526
7662,54947,Derby,1964,Peter Buhler,Consumer,0.05,2018-02-22,Not Specified,27,0.64,Technology,Small Pack,"Imation 3.5"". DISKETTE 44766 HGHLD3.52HD/FM. 10/Pack",Computer Peripherals,-98.35,Central,132.36,2012-02-23,Regular Air,4.62,Kansas,4.98,67037
7663,54947,Derby,1963,Peter Buhler,Consumer,0.02,2018-02-22,Not Specified,42,0.55,Furniture,Small Box,Hand-Finished Solid Wood Document Frame,Office Furnishings,565.37,Central,1498.46,2012-02-24,Regular Air,5.02,Kansas,34.23,67037
3958,28256,Covington,1962,Brian Moss,Corporate,0.01,2018-02-23,High,19,0.78,Office Supplies,Jumbo Drum,Tennsco Lockers. Gray,Storage & Organization,-851.09,South,467.4,2012-02-23,Delivery Truck,53.03,Kentucky,20.98,41011
5137,36643,Paris,1967,Ruben Ausman,Corporate,0.04,2018-02-23,Critical,30,0.61,Office Supplies,Small Box,Fellowes Bases and Tops For Staxonsteel®/High-Stak® Systems,Storage & Organization,87.03,Central,1025.02,2012-02-24,Regular Air,8.74,Texas,33.29,75460
8155,58310,Blaine,1972,Mary O'Rourke,Home Office,0.03,2018-02-23,Critical,22,0.57,Office Supplies,Small Box,Companion Letter/Legal File. Black,Storage & Organization,1.98,Central,834.81,2012-02-24,Regular Air,12.9,Minnesota,37.76,55434
5136,36643,Paris,1977,Ruben Ausman,Corporate,0.01,2018-02-23,Critical,17,0.43,Furniture,Small Box,9-3/4 Diameter Round Wall Clock,Office Furnishings,-36.77,Central,240.87,2012-02-25,Regular Air,8.78,Texas,13.79,75460
5260,37441,Appleton,1982,Katrina Bavinger,Home Office,0,2018-02-24,Critical,46,0.56,Furniture,Jumbo Drum,Global Leather and Oak Executive Chair. Black,Chairs & Chairmats,3407.73,Central,14740.51,2012-02-25,Delivery Truck,164.73,Wisconsin,300.98,54915
2603,18816,Woodmere,1987,Jeremy Lonsdale,Corporate,0.03,2018-02-24,Critical,12,0.56,Office Supplies,Small Box,Belkin Premiere Surge Master II 8-outlet surge protector,Appliances,108.96,East,580.46,2012-02-26,Express Air,3.99,New York,48.58,11598
5261,37441,Appleton,1992,Katrina Bavinger,Home Office,0.09,2018-02-24,Critical,1,0.58,Office Supplies,Wrap Bag,Newell 343,Pens & Art Supplies,-1.84,Central,3.77,2012-02-26,Regular Air,0.96,Wisconsin,2.94,54915
1525,11008,Gorham,1997,Peter McVee,Small Business,0.01,2018-02-24,Critical,17,,Office Supplies,Large Box,SAFCO Commercial Wire Shelving. Black,Storage & Organization,-321.51,East,2545.89,2012-02-26,Regular Air,35,Maine,138.14,4038
6889,49123,Fruit Cove,1953,Mick Crebagga,Corporate,0.1,2018-02-25,High,31,0.39,Office Supplies,Small Box,"Avery® 3 1/2"" Diskette Storage Pages. 10/Pack",Binders and Binder Accessories,-22.5285,South,305.76,2012-02-26,Regular Air,5.75,Florida,10.44,32259
6890,49123,Fruit Cove,1949,Mick Crebagga,Corporate,0.06,2018-02-25,High,3,0.52,Technology,Small Pack,80 Minute Slim Jewel Case CD-R . 10/Pack - Staples,Computer Peripherals,-26.8,South,25.48,2012-02-26,Regular Air,1.99,Florida,8.33,32259
6774,48230,Shoreview,1951,Dana Kaydos,Corporate,0.04,2018-02-25,Not Specified,39,0.42,Furniture,Small Box,Deflect-o SuperTray™ Unbreakable Stackable Tray. Letter. Black,Office Furnishings,387.2,Central,1140.26,2012-02-27,Express Air,8.55,Minnesota,29.18,55126
2604,18819,Hacienda Heights,1999,Dan Campbell,Corporate,0.1,2018-02-25,Low,22,0.55,Furniture,Large Box,"Dana Fluorescent Magnifying Lamp. White. 36""",Office Furnishings,98.12,West,1102.3,2012-02-27,Regular Air,22.24,California,50.98,91745
6775,48230,Shoreview,1998,Dana Kaydos,Corporate,0,2018-02-25,Not Specified,31,0.83,Office Supplies,Large Box,"Carina 42""Hx23 3/4""W Media Storage Unit",Storage & Organization,-684.78,Central,2645.8,2012-02-27,Regular Air,35,Minnesota,80.98,55126
6187,43846,Laguna Hills,1995,Jill Matthias,Consumer,0.1,2018-02-26,High,9,0.39,Office Supplies,Wrap Bag,"Telephone Message Books with Fax/Mobile Section. 4 1/4"" x 6""",Paper,-8.28,West,31.36,2012-02-27,Regular Air,2.2,California,3.6,92653
170,1059,Dickinson,1992,Sean O'Donnell,Corporate,0.03,2018-02-26,Critical,24,0.37,Office Supplies,Small Box,"Wilson Jones Ledger-Size. Piano-Hinge Binder. 2"". Blue",Binders and Binder Accessories,310.216,Central,990.1,2012-02-27,Regular Air,7.47,North Dakota,40.98,58601
4248,30215,Newington,1989,Cathy Hwang,Home Office,0.1,2018-02-26,Medium,20,0.39,Office Supplies,Wrap Bag,Adams Phone Message Book. 200 Message Capacity. 8 1/16” x 11”,Paper,18.42,East,125.84,2012-02-27,Regular Air,2,Connecticut,6.88,6111
2517,18279,Kirkland,1986,Stephanie Phelps,Consumer,0.03,2018-02-26,Medium,20,0.36,Technology,Large Box,Sharp AL-1530CS Digital Copier,Copiers and Fax,3272.9,West,10281.79,2012-02-27,Regular Air,24.49,Washington,499.99,98034
4288,30564,Henderson,1983,Darrin Van Huff,Home Office,0.09,2018-02-26,Critical,20,0.38,Technology,Wrap Bag,Accessory41,Telephones and Communication,126.126,South,606.3985,2012-02-27,Regular Air,5.99,Kentucky,35.99,42420
169,1059,Dickinson,1980,Sean O'Donnell,Corporate,0.02,2018-02-26,Critical,22,0.38,Office Supplies,Small Box,Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders,Binders and Binder Accessories,5.2955,Central,127.33,2012-02-28,Regular Air,2.99,North Dakota,5.34,58601
8109,57890,Stamford,1977,Jennifer Patt,Home Office,0.08,2018-02-26,Critical,15,0.37,Office Supplies,Small Box,Eaton Premium Continuous-Feed Paper. 25% Cotton. Letter Size. White. 1000 Shts/Box,Paper,282.32,East,803.04,2012-02-28,Regular Air,6.79,Connecticut,55.48,6901
2516,18279,Kirkland,1974,Stephanie Phelps,Consumer,0.07,2018-02-26,Medium,22,0.52,Technology,Small Pack,80 Minute Slim Jewel Case CD-R . 10/Pack - Staples,Computer Peripherals,11.95,West,184.35,2012-02-28,Regular Air,1.99,Washington,8.33,98034
4247,30215,Auburn,1971,Cathy Hwang,Home Office,0.06,2018-02-26,Medium,23,0.6,Technology,Small Box,T28 WORLD,Telephones and Communication,349.47,East,3637.728,2012-02-28,Regular Air,8.99,Maine,195.99,4210
7276,51937,Mesquite,1968,James Lanier,Corporate,0.05,2018-02-27,High,39,0.57,Office Supplies,Jumbo Drum,3.6 Cubic Foot Counter Height Office Refrigerator,Appliances,2816.21,Central,11613.13,2012-02-27,Delivery Truck,42.52,Texas,294.62,75150
962,6979,Little Rock,1965,Keith Dawkins,Home Office,0.03,2018-02-27,Critical,28,0.36,Technology,Medium Box,TI 30X Scientific Calculator,Office Machines,-1.4355,South,334.89,2012-02-28,Regular Air,5.99,Arkansas,11.99,72209
2086,14916,Pleasant Grove,1962,Cari Sayre,Corporate,0.07,2018-02-27,Low,16,0.59,Technology,Small Box,StarTAC 6500,Telephones and Communication,21.024,West,1685.941,2012-03-01,Express Air,8.8,Utah,125.99,84062
5629,39846,Georgetown,1959,Cindy Schnelling,Corporate,0.06,2018-02-27,Low,10,0.69,Furniture,Jumbo Box,O'Sullivan Elevations Bookcase. Cherry Finish,Bookcases,-340.98,South,1372.14,2012-03-06,Delivery Truck,54.74,Kentucky,130.98,40324
5628,39846,Frankfort,1961,Cindy Schnelling,Corporate,0.06,2018-02-27,Low,14,0.64,Technology,Small Pack,"Imation 3.5"". DISKETTE 44766 HGHLD3.52HD/FM. 10/Pack",Computer Peripherals,-62.73,Central,71.47,2012-03-06,Regular Air,4.62,Illinois,4.98,60423
5908,41888,Camarillo,1963,Victoria Pisteka,Corporate,0.1,2018-02-28,Low,29,0.59,Technology,Small Box,V3682,Telephones and Communication,372.402,West,2823.037,2012-02-28,Regular Air,4.2,California,125.99,93010
8115,57958,Oakland Park,1965,Steven Ward,Consumer,0.07,2018-02-28,Critical,46,0.4,Office Supplies,Small Box,Xerox 1979,Paper,385.8,South,1419.83,2012-03-01,Express Air,8.74,Florida,30.98,33334
5907,41888,Camarillo,1967,Victoria Pisteka,Corporate,0.08,2018-02-28,Low,23,0.74,Technology,Small Pack,Imation 3.5 IBM Formatted Diskettes. 10/Box,Computer Peripherals,-41.83,West,187.8,2012-03-04,Express Air,2.38,California,8.32,93010
5906,41888,Camarillo,1969,Victoria Pisteka,Corporate,0.1,2018-02-28,Low,18,0.35,Office Supplies,Small Box,GBC VeloBinder Electric Binding Machine,Binders and Binder Accessories,690.268,West,1979.47,2012-03-09,Regular Air,9.07,California,120.98,93010
2628,19042,Hammond,1971,Evan Minnotte,Corporate,0.07,2018-03-01,Critical,8,0.37,Office Supplies,Small Box,"Wilson Jones Ledger-Size. Piano-Hinge Binder. 2"". Blue",Binders and Binder Accessories,54.9015,Central,327.61,2012-03-02,Regular Air,7.47,Indiana,40.98,46324
1130,8258,Mansfield,1973,James Lanier,Corporate,0.02,2018-03-01,High,37,0.36,Office Supplies,Small Box,Staples 1 Part Blank Computer Paper,Paper,-155.21,Central,434.77,2012-03-02,Regular Air,11.25,Texas,11.34,76063
3186,22851,Bryant,1975,Denise Monton,Home Office,0.06,2018-03-01,Critical,38,0.56,Technology,Small Box,KF 788,Telephones and Communication,233.559,South,1409.0875,2012-03-02,Express Air,4.99,Arkansas,45.99,72022
3184,22851,Bryant,1977,Denise Monton,Home Office,0.09,2018-03-01,Critical,25,0.4,Technology,Small Pack,Memorex 4.7GB DVD+RW. 3/Pack,Computer Peripherals,218.89,South,667.36,2012-03-02,Regular Air,1.99,Arkansas,28.48,72022
3185,22851,Bryant,1979,Denise Monton,Home Office,0,2018-03-01,Critical,13,0.43,Furniture,Small Box,Eldon® Wave Desk Accessories,Office Furnishings,-48.55,South,32.37,2012-03-03,Regular Air,5.33,Arkansas,2.08,72022
1566,11302,Muskego,1981,Natalie Fritzler,Home Office,0.09,2018-03-01,Low,10,0.36,Technology,Jumbo Drum,Lexmark Z54se Color Inkjet Printer,Office Machines,35.29,Central,866.66,2012-03-03,Delivery Truck,14,Wisconsin,90.97,53150
3198,22917,Hoover,1983,Nathan Mautz,Corporate,0.06,2018-03-01,Medium,1,0.37,Technology,Large Box,Canon imageCLASS 2200 Advanced Copier,Copiers and Fax,-11769.17,South,3550.28,2012-03-04,Express Air,24.49,Alabama,3499.99,35244
3019,21703,Salem,1985,Alan Hwang,Small Business,0.02,2018-03-02,Not Specified,15,0.59,Technology,Small Box,5165,Telephones and Communication,80.757,South,2211.734,2012-03-02,Express Air,4.99,Virginia,175.99,24153
5802,41153,Streamwood,1987,Alan Barnes,Corporate,0.1,2018-03-02,Medium,29,0.75,Technology,Small Box,Fellowes 17-key keypad for PS/2 interface,Computer Peripherals,-45.1,Central,862.2,2012-03-03,Regular Air,4,Illinois,30.73,60107
6464,46021,Riverview,1989,Theresa Swint,Small Business,0.08,2018-03-02,High,1,0.66,Furniture,Jumbo Box,"Rush Hierlooms Collection 1"" Thick Stackable Bookcases",Bookcases,-120.24,South,199.48,2012-03-04,Delivery Truck,35.89,Florida,170.98,33569
3018,21703,Salem,1991,Alan Hwang,Small Business,0.03,2018-03-02,Not Specified,20,0.67,Furniture,Medium Box,Deflect-o RollaMat Studded. Beveled Mat for Medium Pile Carpeting,Office Furnishings,3.14,South,1846.76,2012-03-04,Regular Air,39.61,Virginia,92.23,24153
3017,21703,Salem,1993,Alan Hwang,Small Business,0,2018-03-02,Not Specified,3,0.38,Office Supplies,Small Box,Avery 501,Labels,-1.08,South,12.01,2012-03-04,Regular Air,0.5,Virginia,3.69,24153
7599,54369,North Olmsted,1995,Ryan Akin,Consumer,0,2018-03-02,Not Specified,47,0.52,Technology,Small Pack,80 Minute Slim Jewel Case CD-R . 10/Pack - Staples,Computer Peripherals,82.31,East,421.08,2012-03-04,Express Air,1.99,Ohio,8.33,44070
1751,12544,Elgin,1997,Jim Radford,Corporate,0.08,2018-03-03,Low,34,0.43,Furniture,Small Box,Eldon® Wave Desk Accessories,Office Furnishings,-129.01,Central,74.3,2012-03-10,Regular Air,5.33,Illinois,2.08,60123
1380,10022,Buffalo Grove,1996,Delfina Latchford,Small Business,0.06,2018-03-04,Low,1,0.36,Office Supplies,Wrap Bag,"Staples Wirebound Steno Books. 6"" x 9"". 12/Pack",Paper,-3.88,Central,12.18,2012-03-04,Regular Air,2.27,Illinois,10.14,60089
3966,28291,Columbus,1995,Carl Weiss,Consumer,0.02,2018-03-04,Critical,14,0.78,Furniture,Jumbo Drum,Hon 2090 “Pillow Soft” Series Mid Back Swivel/Tilt Chairs,Chairs & Chairmats,-477.66,South,3950.6,2012-03-05,Delivery Truck,57,Mississippi,280.98,39701
2798,20166,Fort Lauderdale,1994,Mick Crebagga,Corporate,0.1,2018-03-04,Low,6,0.56,Technology,Small Box,TimeportP7382,Telephones and Communication,-693.33,South,973.862,2012-03-08,Regular Air,8.99,Florida,205.99,33311
7448,53152,Binghamton,1993,Bill Eplett,Corporate,0.01,2018-03-05,Medium,36,0.58,Technology,Small Box,6120,Telephones and Communication,350.361,East,2051.8235,2012-03-05,Express Air,8.8,New York,65.99,13905
354,2466,Tuscaloosa,1992,Quincy Jones,Home Office,0.05,2018-03-05,Critical,25,0.65,Furniture,Medium Box,"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet. Computer. 39"" x 49""",Office Furnishings,553.7,South,2553.84,2012-03-06,Regular Air,5.81,Alabama,107.53,35401
1811,12934,Jeffersonville,1991,Guy Armstrong,Corporate,0.02,2018-03-05,Not Specified,27,0.56,Office Supplies,Wrap Bag,Newell 337,Pens & Art Supplies,-66.35,Central,96.99,2012-03-06,Express Air,3.97,Indiana,3.28,47130
1810,12934,Indianapolis,1990,Guy Armstrong,Corporate,0.05,2018-03-05,Not Specified,45,0.39,Office Supplies,Small Box,"Staples #10 Laser & Inkjet Envelopes. 4 1/8"" x 9 1/2"". 100/Box",Envelopes,186.64,Central,440.39,2012-03-06,Regular Air,1.39,Indiana,9.78,46203
2880,20773,Bryant,1989,Denise Monton,Home Office,0.08,2018-03-05,Not Specified,44,0.38,Office Supplies,Small Box,Heavy-Duty E-Z-D® Binders,Binders and Binder Accessories,122.536,South,479.96,2012-03-06,Regular Air,2.99,Arkansas,10.91,72022
7451,53152,Clayton,1988,Bill Eplett,Corporate,0.02,2018-03-05,Medium,9,0.37,Office Supplies,Small Box,Southworth 25% Cotton Premium Laser Paper and Envelopes,Paper,2.06,Central,186.67,2012-03-07,Regular Air,8.68,MO,19.98,63105
7449,53152,Clayton,1987,Bill Eplett,Corporate,0.02,2018-03-05,Medium,5,0.76,Technology,Small Box,Fellowes EZ Multi-Media Keyboard,Computer Peripherals,-159.68,Central,185.79,2012-03-07,Regular Air,7.53,MO,34.98,63105
7450,53152,Clayton,1986,Bill Eplett,Corporate,0.01,2018-03-05,Medium,9,0.6,Furniture,Large Box,Telescoping Adjustable Floor Lamp,Office Furnishings,27.91,Central,196.41,2012-03-08,Regular Air,11.17,MO,19.99,63105
808,5828,Montclair,1985,Christina DeMoss,Home Office,0.08,2018-03-05,Low,21,0.76,Furniture,Jumbo Box,Hon 94000 Series Round Tables,Tables,-450.7,South,6005.21,2012-03-12,Delivery Truck,54.12,Virginia,296.18,22025
6894,49154,Freeport,1984,Joy Bell,Home Office,0.07,2018-03-06,Medium,26,0.59,Office Supplies,Large Box,Euro Pro Shark Stick Mini Vacuum,Appliances,-807.89,Central,1523.5,2012-03-07,Regular Air,49,Illinois,60.98,61032
259,1799,Port Huron,1983,Trudy Schmidt,Small Business,0.06,2018-03-06,Not Specified,10,0.69,Furniture,Jumbo Drum,Hon Comfortask® Task/Swivel Chairs,Chairs & Chairmats,-127.3,Central,1187.12,2012-03-08,Delivery Truck,30,Michigan,113.98,48060
260,1799,Port Huron,1982,Trudy Schmidt,Small Business,0.05,2018-03-06,Not Specified,16,0.37,Office Supplies,Small Box,Xerox 204,Paper,-52.77,Central,108.31,2012-03-08,Regular Air,6.86,Michigan,6.48,48060
3422,24391,Bellingham,1981,Raymond Book,Consumer,0.08,2018-03-06,Low,14,0.6,Furniture,Jumbo Box,Bush® Cubix Conference Tables. Fully Assembled,Tables,501.69,West,3236.8,2012-03-10,Delivery Truck,23.78,Washington,230.98,98226
6926,49412,Pittsburg,1980,Dennis Bolton,Small Business,0.09,2018-03-07,Critical,20,0.59,Technology,Jumbo Box,Panasonic KX-P3626 Dot Matrix Printer,Office Machines,909.36,Central,9418.14,2012-03-07,Delivery Truck,16.63,Kansas,517.48,66762
1885,13542,Garner,1979,John Huston,Consumer,0.03,2018-03-08,Low,33,0.38,Office Supplies,Small Box,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",Envelopes,-90.21,South,310.44,2012-03-08,Regular Air,8.29,North Carolina,8.74,27529
5271,37510,Waynesboro,1978,Richard Bierner,Small Business,0.02,2018-03-08,Critical,15,0.66,Office Supplies,Small Box,Fellowes Super Stor/Drawer® Files,Storage & Organization,243.73,South,2466.02,2012-03-08,Regular Air,19.99,Virginia,161.55,22980
1191,8709,Tulsa,1977,Rose O'Brian,Home Office,0.07,2018-03-08,High,50,0.37,Technology,Medium Box,Canon MP25DIII Desktop Whisper-Quiet Printing Calculator,Office Machines,773.36,Central,2451.41,2012-03-10,Regular Air,10.17,Oklahoma,51.98,74133
1192,8709,Tulsa,1976,Rose O'Brian,Home Office,0.1,2018-03-08,High,11,0.37,Technology,Jumbo Drum,Lexmark Z25 Color Inkjet Printer,Office Machines,-149.4573,Central,851.24,2012-03-11,Delivery Truck,33.6,Oklahoma,80.97,74133
1884,13542,Garner,1975,John Huston,Consumer,0.01,2018-03-08,Low,11,0.56,Furniture,Jumbo Drum,Global Leather and Oak Executive Chair. Black,Chairs & Chairmats,403.81,South,3571.84,2012-03-15,Delivery Truck,64.73,North Carolina,300.98,27529
8176,58434,Romeoville,1974,Dorothy Badders,Home Office,0.04,2018-03-09,High,42,0.44,Furniture,Small Pack,"Executive Impressions 13"" Clairmont Wall Clock",Office Furnishings,268.32,Central,843.53,2012-03-10,Regular Air,6.15,Illinois,19.23,60441
7411,52870,Logan,1973,Ann Steele,Corporate,0.03,2018-03-09,Not Specified,21,0.56,Office Supplies,Large Box,Bravo II™ Megaboss® 12-Amp Hard Body Upright. Replacement Belts. 2 Belts per Pack,Appliances,-948.71,West,118.51,2012-03-11,Regular Air,49,Utah,3.25,84321
